Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
35	7	0	0.623997246	-5.53407689	-5.92225628	-6.58500348	-5.53407689	1.05092659	0	0	0	0	0	3
36	8	0	0.641825738	-5.51639504	-5.88540771	-6.50678075	-5.51639504	0.990385713	0	0	0	0	0	3
37	8	0	0.659654231	-5.50153939	-5.86530764	-6.50678075	-5.50153939	1.00524136	0	0	0	0	0	3
38	8	0	0.677482724	-5.48688213	-5.83013872	-6.32552962	-5.48688213	0.838647481	0	0	0	0	0	3
39	8	0	0.695311217	-5.4750265	-5.80773896	-6.32552962	-5.4750265	0.850503118	0	0	0	0	0	3
40	8	0	0.713139709	-5.46029542	-5.7779033	-6.24686805	-5.46029542	0.786572626	0	0	0	0	0	3
41	9	0	0.730968202	-5.45637764	-5.75523405	-6.24686805	-5.45637764	0.790490405	0	0	0	0	0	3
42	9	0	0.748796695	-5.45505044	-5.72792999	-6.17551089	-5.45505044	0.720460449	0	0	0	0	0	3
43	9	0	0.766625187	-5.45824831	-5.70474215	-6.17551089	-5.45505044	0.720460449	0	0	0	0	0	3
44	9	0	0.78445368	-5.46125057	-5.68011248	-6.13846392	-5.45505044	0.683413482	0	0	0	0	0	3
45	9	0	0.802282173	-5.46718691	-5.656965	-6.09586841	-5.45505044	0.640817968	0	0	0	0	0	3
46	10	0	0.820110666	-5.47105815	-5.63541982	-6.03545696	-5.45505044	0.580406515	0	0	0	0	0	3
47	10	0	0.837939158	-5.475775	-5.61612044	-5.9828852	-5.45505044	0.527834762	0	0	0	0	0	3
48	10	0	0.855767651	-5.47789307	-5.59870692	-5.93599789	-5.45505044	0.480947452	0	0	0	0	0	3
49	10	0	0.873596144	-5.48130742	-5.58302793	-5.90968327	-5.45505044	0.454632834	0	0	0	0	0	3
50	10	0	0.891424637	-5.4822562	-5.56828907	-5.86211985	-5.45505044	0.407069412	0	0	0	0	0	3
51	10	0	0.909253129	-5.48624717	-5.55532794	-5.82218092	-5.45505044	0.36713048	0	0	0	0	0	3
52	11	0	0.927081622	-5.49052728	-5.54389161	-5.77690084	-5.45505044	0.3218504	0	0	0	0	0	3
53	11	0	0.944910115	-5.49710355	-5.53424343	-5.74313901	-5.45505044	0.288088572	0	0	0	0	0	3
54	11	0	0.962738608	-5.50090681	-5.52589059	-5.72921503	-5.45505044	0.274164588	0	0	0	0	0	3
55	11	0	0.9805671	-5.50631854	-5.51820451	-5.69808267	-5.45505044	0.24303223	0	0	0	0	0	3
56	11	0	0.998395593	-5.5047118	-5.51153655	-5.66519197	-5.45505044	0.210141532	0	0	0	0	0	3
57	12	0	1.01622409	-5.49625872	-5.50571126	-5.63866449	-5.45505044	0.183614047	0.167525122	0	91.2	0	0	3
58	12	0	1.03405258	-5.48446509	-5.50039404	-5.60892083	-5.45505044	0.153870385	0.167525122	0	100	0	0	3
59	12	0	1.05188107	-5.47261369	-5.49569379	-5.59610945	-5.45505044	0.141059011	0.167525122	0	100	0	0	3
60	12	0	1.06970956	-5.45881297	-5.49095943	-5.57453891	-5.45505044	0.119488472	0.167525122	0	100	0	0	3
61	12	0	1.08753806	-5.45163344	-5.48672131	-5.56001465	-5.45163344	0.108381218	0.167525122	0	100	0	0	3
62	13	0	1.10536655	-5.44432596	-5.48273205	-5.54468527	-5.44432596	0.100359309	0.167525122	0	100	0	0	3
63	13	0	1.12319504	-5.4407818	-5.47914917	-5.53407689	-5.4407818	0.0932950976	0.167525122	0	100	0	0	3
