Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
50	10	0	0.891424637	30.1756713	30.1605875	30.0782805	30.1806362	0.102355681	0	0	0	0	0	3
51	10	0	0.909253129	30.175783	30.1639496	30.0883123	30.1806362	0.0923238455	0	0	0	0	0	3
52	11	0	0.927081622	30.1759085	30.1669702	30.0988649	30.1806362	0.0817712727	0	0	0	0	0	3
53	11	0	0.944910115	30.175994	30.1696298	30.1093945	30.1806362	0.0712416392	0	0	0	0	0	3
54	11	0	0.962738608	30.1761403	30.1719314	30.1247866	30.1806362	0.0558495907	0	0	0	0	0	3
55	11	0	0.9805671	30.1762351	30.1737055	30.1386894	30.1806362	0.0419467804	0	0	0	0	0	3
56	11	0	0.998395593	30.1759284	30.1749896	30.150788	30.1806362	0.0298481933	0	0	0	0	0	3
57	12	0	1.01622409	30.1757601	30.1758507	30.1606876	30.1806362	0.0199485794	0.00510946802	0	25.6	0	0	3
58	12	0	1.03405258	30.1756587	30.1763669	30.1683578	30.1806362	0.0122784219	0.00510946802	0	41.6	0	0	3
59	12	0	1.05188107	30.175538	30.1766145	30.1754388	30.1806362	0.00519735516	0.00510946802	0	98.3	0	0	3
60	12	0	1.06970956	30.1757466	30.1766226	30.1754388	30.1806362	0.00519735516	0.00510946802	0	98.3	0	0	3
61	12	0	1.08753806	30.1757502	30.1765018	30.1754388	30.1806362	0.00519735516	0.00510946802	0	98.3	0	0	3
62	13	0	1.10536655	30.1757733	30.1763341	30.1754388	30.1805913	0.00515249341	0.00510946802	0	99.1	0	0	3
63	13	0	1.12319504	30.1760518	30.1761775	30.1754388	30.1798416	0.00440276708	0.00510946802	0	100	0	0	3
