Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
56	23	0	0.726068677	-5.20190986	-5.55341041	-6.19786042	-5.19372466	1.00413575	0	0	0	0	0	3
57	23	0	0.739034189	-5.21129801	-5.52811394	-6.16867391	-5.19372466	0.974949247	0	0	0	0	0	3
58	23	0	0.751999701	-5.22812047	-5.50399719	-6.15106629	-5.19372466	0.957341626	0	0	0	0	0	3
59	24	0	0.764965213	-5.2374627	-5.48057145	-6.10821056	-5.19372466	0.914485894	0	0	0	0	0	3
60	24	0	0.777930725	-5.25164956	-5.45860835	-6.0580106	-5.19372466	0.864285941	0	0	0	0	0	3
61	24	0	0.790896237	-5.25859094	-5.43811041	-5.98866146	-5.19372466	0.794936801	0	0	0	0	0	3
62	25	0	0.803861749	-5.26659117	-5.41959579	-5.97184343	-5.19372466	0.778118766	0	0	0	0	0	3
63	25	0	0.816827261	-5.26783989	-5.40154441	-5.929931	-5.19372466	0.73620634	0	0	0	0	0	3
64	25	0	0.829792773	-5.27146967	-5.38479654	-5.929931	-5.19372466	0.73620634	0	0	0	0	0	3
65	26	0	0.842758286	-5.26580505	-5.36776767	-5.85946983	-5.19372466	0.665745164	0	0	0	0	0	3
66	26	0	0.855723798	-5.26410729	-5.35250196	-5.81427946	-5.19372466	0.620554794	0	0	0	0	0	3
67	27	0	0.86868931	-5.2448981	-5.33790244	-5.75070936	-5.19372466	0.556984693	0	0	0	0	0	3
68	27	0	0.881654822	-5.24142855	-5.32484396	-5.68504932	-5.19372466	0.491324657	0	0	0	0	0	3
69	27	0	0.894620334	-5.23077313	-5.31319585	-5.64861792	-5.19372466	0.454893253	0	0	0	0	0	3
70	28	0	0.907585846	-5.2280554	-5.3024122	-5.59451108	-5.19372466	0.400786421	0	0	0	0	0	3
71	28	0	0.920551358	-5.2159116	-5.29270452	-5.52900553	-5.19372466	0.335280865	0	0	0	0	0	3
72	28	0	0.93351687	-5.20263986	-5.28433617	-5.49238866	-5.19372466	0.298663995	0	0	0	0	0	3
73	29	0	0.946482382	-5.18843607	-5.27654251	-5.45031131	-5.18843607	0.261875249	0	0	0	0	0	3
74	29	0	0.959447894	-5.18227842	-5.26975304	-5.45031131	-5.18227842	0.268032897	0	0	0	0	0	3
75	29	0	0.972413406	-5.17726566	-5.26275187	-5.42748982	-5.17726566	0.25022416	0	0	0	0	0	3
76	30	0	0.985378918	-5.17669027	-5.25632111	-5.41392009	-5.17669027	0.23722982	0	0	0	0	0	3
77	30	0	0.998344431	-5.17278194	-5.25013808	-5.3985365	-5.17278194	0.225754569	0	0	0	0	0	3
78	31	0	1.01130994	-5.17212723	-5.24433271	-5.38780342	-5.17212723	0.215676197	0.0948223427	0	43.9	0	0	3
79	31	0	1.02427545	-5.16527035	-5.23862674	-5.37875057	-5.16527035	0.213480218	0.0950280491	0	44.5	0	0	3
80	31	0	1.03724097	-5.16612954	-5.23317491	-5.3537586	-5.16527035	0.188488253	0.0950280491	0	50.4	0	0	3
81	32	0	1.05020648	-5.16540184	-5.22834525	-5.33549857	-5.16527035	0.170228218	0.0948223427	0	55.7	0	0	3
82	32	0	1.06317199	-5.18636995	-5.22452144	-5.31622292	-5.16527035	0.15095257	0.0948223427	0	62.8	0	0	3
83	32	0	1.0761375	-5.20176934	-5.22158674	-5.30231574	-5.16527035	0.137045397	0.0948223427	0	69.1	0	0	3
