Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
91	36	0	1.1798616	0	0	0	0	0	5e-06	0	0	0	0	3
92	36	0	1.19282711	0	0	0	0	0	5e-06	0	0	0	0	3
93	37	0	1.20579262	0	0	0	0	0	5e-06	0	0	0	0	3
94	37	0	1.21875814	0	0	0	0	0	5e-06	0	0	0	0	3
95	37	0	1.23172365	0	0	0	0	0	5e-06	0	0	0	0	3
96	38	0	1.24468916	0	0	0	0	0	5e-06	0	0	0	0	3
97	38	0	1.25765467	0	0	0	0	0	5e-06	0	0	0	0	3
98	39	0	1.27062018	0	0	0	0	0	5e-06	0	0	0	0	3
99	39	0	1.2835857	0	0	0	0	0	5e-06	0	0	0	0	3
100	39	0	1.29655121	0	0	0	0	0	5e-06	0	0	0	0	3
101	40	0	1.30951672	0	0	0	0	0	5e-06	0	0	0	0	3
102	41	0	1.32248223	0	0	0	0	0	5e-06	0	0	0	0	3
103	41	0	1.33544774	0	0	0	0	0	5e-06	0	0	0	0	3
104	41	0	1.34841326	0	0	0	0	0	5e-06	0	0	0	0	3
105	42	0	1.36137877	0	0	0	0	0	5e-06	0	0	0	0	3
106	42	0	1.37434428	0	0	0	0	0	5e-06	0	0	0	0	3
107	43	0	1.38730979	0	0	0	0	0	5e-06	0	0	0	0	3
108	43	0	1.40027531	0	0	0	0	0	5e-06	0	0	0	0	3
109	43	0	1.41324082	0	0	0	0	0	5e-06	0	0	0	0	3
110	44	0	1.42620633	0	0	0	0	0	5e-06	0	0	0	0	3
111	44	0	1.43917184	0	0	0	0	0	5e-06	0	0	0	0	3
112	45	0	1.45213735	0	0	0	0	0	5e-06	0	0	0	0	3
113	45	0	1.46510287	0	0	0	0	0	5e-06	0	0	0	0	3
114	45	0	1.47806838	0	0	0	0	0	5e-06	0	0	0	0	3
115	46	0	1.49103389	0	0	0	0	0	5e-06	0	0	0	0	3
