Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
40	17	0	0.518620483	9.14795674	11.1633209	9.14795674	42.0038957	32.8559389	0	0	0	0	0	3
41	17	0	0.531585995	9.12544262	10.3202836	9.12544262	13.4950022	4.36955958	0	0	0	0	0	3
42	17	0	0.544551508	9.0817095	10.2071223	9.0817095	11.4553858	2.37367626	0	0	0	0	0	3
43	18	0	0.55751702	9.05432802	10.1829015	9.05432802	11.4553858	2.40105774	0	0	0	0	0	3
44	18	0	0.570482532	9.00424793	10.1510592	9.00424793	11.4553858	2.45113783	0	0	0	0	0	3
45	19	0	0.583448044	8.98238161	10.1259772	8.98238161	11.4553858	2.47300415	0	0	0	0	0	3
46	19	0	0.596413556	8.9427898	10.0749745	8.9427898	11.4553858	2.51259596	0	0	0	0	0	3
47	19	0	0.609379068	8.91330893	10.0338355	8.91330893	11.4553858	2.54207683	0	0	0	0	0	3
48	20	0	0.62234458	8.86822815	9.96812767	8.86822815	11.4553858	2.58715761	0	0	0	0	0	3
49	20	0	0.635310092	8.84739971	9.92477477	8.84739971	11.4553858	2.60798605	0	0	0	0	0	3
50	20	0	0.648275604	8.81882865	9.85717074	8.81882865	11.385762	2.56693334	0	0	0	0	0	3
51	21	0	0.661241116	8.80332172	9.81189787	8.80332172	11.385762	2.58244026	0	0	0	0	0	3
52	21	0	0.674206628	8.78004339	9.74508458	8.78004339	11.2728045	2.49276115	0	0	0	0	0	3
53	22	0	0.68717214	8.75272044	9.69378925	8.75272044	11.2728045	2.52008411	0	0	0	0	0	3
54	22	0	0.700137653	8.75285311	9.62917511	8.75272044	11.1396957	2.38697527	0	0	0	0	0	3
55	22	0	0.713103165	8.72869079	9.57403416	8.72869079	11.1396957	2.41100491	0	0	0	0	0	3
56	23	0	0.726068677	8.74363742	9.51259677	8.72869079	10.9520549	2.22336414	0	0	0	0	0	3
57	23	0	0.739034189	8.75590333	9.45691452	8.72869079	10.9520549	2.22336414	0	0	0	0	0	3
58	23	0	0.751999701	8.78619489	9.40137965	8.72869079	10.8291731	2.1004823	0	0	0	0	0	3
59	24	0	0.764965213	8.80029407	9.34935711	8.72869079	10.7722737	2.04358293	0	0	0	0	0	3
60	24	0	0.777930725	8.8294951	9.29954227	8.72869079	10.5949447	1.86625392	0	0	0	0	0	3
61	24	0	0.790896237	8.83484449	9.2544115	8.72869079	10.4601126	1.73142185	0	0	0	0	0	3
62	25	0	0.803861749	8.85481419	9.21325	8.72869079	10.3877557	1.65906495	0	0	0	0	0	3
63	25	0	0.816827261	8.84733162	9.17375194	8.72869079	10.2566221	1.5279313	0	0	0	0	0	3
64	25	0	0.829792773	8.86809051	9.13822435	8.72869079	10.2566221	1.5279313	0	0	0	0	0	3
65	26	0	0.842758286	8.85250819	9.10222143	8.72869079	10.1235058	1.39481499	0	0	0	0	0	3
66	26	0	0.855723798	8.86428536	9.06993372	8.72869079	10.0224334	1.29374256	0	0	0	0	0	3
67	27	0	0.86868931	8.82296256	9.03917806	8.72869079	9.87627102	1.14758023	0	0	0	0	0	3
68	27	0	0.881654822	8.82531234	9.0122304	8.72869079	9.76592616	1.03723536	0	0	0	0	0	3
69	27	0	0.894620334	8.79900323	8.98743751	8.72869079	9.67240194	0.943711145	0	0	0	0	0	3
70	28	0	0.907585846	8.80022455	8.96507399	8.72869079	9.59900655	0.870315757	0	0	0	0	0	3
71	28	0	0.920551358	8.7775892	8.944012	8.72869079	9.47100451	0.742313721	0	0	0	0	0	3
72	28	0	0.93351687	8.76245236	8.925844	8.72869079	9.4185481	0.68985731	0	0	0	0	0	3
73	29	0	0.946482382	8.73170046	8.90823252	8.72869079	9.31373021	0.585039413	0	0	0	0	0	3
74	29	0	0.959447894	8.7152066	8.89288576	8.7152066	9.30155884	0.586352249	0	0	0	0	0	3
75	29	0	0.972413406	8.69411528	8.87731028	8.69411528	9.23802262	0.543907332	0	0	0	0	0	3
76	30	0	0.985378918	8.69118631	8.86328884	8.69118631	9.22639636	0.53521005	0	0	0	0	0	3
77	30	0	0.998344431	8.67048298	8.84903465	8.67048298	9.18046526	0.509982272	0	0	0	0	0	3
78	31	0	1.01130994	8.67551105	8.83608711	8.67048298	9.14795674	0.477473753	0.144735576	0	30.3	0	0	3
79	31	0	1.02427545	8.65747813	8.82351073	8.65747813	9.12544262	0.467964491	0.145125722	0	31	0	0	3
80	31	0	1.03724097	8.6662272	8.81173598	8.65747813	9.0817095	0.42423137	0.145125722	0	34.2	0	0	3
81	32	0	1.05020648	8.65424502	8.80077535	8.65424502	9.05432802	0.400083001	0.144735576	0	36.1	0	0	3
82	32	0	1.06317199	8.69592395	8.7915855	8.65424502	9.00424793	0.350002913	0.144735576	0	41.3	0	0	3
83	32	0	1.0761375	8.7117144	8.78408464	8.65424502	8.98238161	0.328136594	0.144735576	0	44.1	0	0	3
84	33	0	1.08910302	8.75585167	8.77827618	8.65424502	8.9427898	0.288544785	0.144735576	0	50.1	0	0	3
85	33	0	1.10206853	8.76286156	8.77366264	8.65424502	8.91330893	0.259063917	0.144735576	0	55.8	0	0	3
86	34	0	1.11503404	8.78850662	8.77046258	8.65424502	8.86822815	0.213983138	0.144735576	0	67.6	0	0	3
87	34	0	1.12799955	8.77313205	8.76802422	8.65424502	8.86809051	0.213845497	0.144735576	0	67.6	0	0	3
88	34	0	1.14096506	8.78540988	8.76643474	8.65424502	8.86809051	0.213845497	0.144735576	0	67.6	0	0	3
89	35	0	1.15393058	8.76089767	8.76494933	8.65424502	8.86809051	0.213845497	0.144735576	0	67.6	0	0	3
90	35	0	1.16689609	8.76051919	8.76385183	8.65424502	8.86809051	0.213845497	0.144735576	0	67.6	0	0	3
91	36	0	1.1798616	8.74295371	8.76290081	8.65424502	8.86809051	0.213845497	0.144735576	0	67.6	0	0	3
92	36	0	1.19282711	8.75630532	8.76299273	8.65424502	8.86809051	0.213845497	0.144735576	0	67.6	0	0	3
93	37	0	1.20579262	8.74346832	8.76275209	8.65424502	8.86809051	0.213845497	0.144735576	0	67.6	0	0	3
94	37	0	1.21875814	8.75846584	8.76351555	8.65424502	8.86809051	0.213845497	0.144735576	0	67.6	0	0	3
95	37	0	1.23172365	8.74600855	8.76357635	8.65424502	8.86809051	0.213845497	0.144735576	0	67.6	0	0	3
96	38	0	1.24468916	8.75374088	8.76352091	8.65424502	8.86809051	0.213845497	0.144735576	0	67.6	0	0	3
97	38	0	1.25765467	8.7483709	8.76255106	8.65424502	8.86809051	0.213845497	0.144735576	0	67.6	0	0	3
98	39	0	1.27062018	8.76647672	8.76168395	8.65424502	8.86809051	0.213845497	0.144735576	0	67.6	0	0	3
99	39	0	1.2835857	8.75665335	8.75981621	8.65424502	8.86809051	0.213845497	0.144735576	0	67.6	0	0	3
100	39	0	1.29655121	8.77357891	8.7582453	8.65424502	8.86809051	0.213845497	0.144735576	0	67.6	0	0	3
101	40	0	1.30951672	8.76093225	8.75583807	8.65424502	8.86809051	0.213845497	0.144735576	0	67.6	0	0	3
102	41	0	1.32248223	8.77308468	8.7539343	8.65424502	8.86809051	0.213845497	0.144735576	0	67.6	0	0	3
103	41	0	1.33544774	8.770138	8.7514227	8.65424502	8.86428536	0.210040346	0.144735576	0	68.9	0	0	3
104	41	0	1.34841326	8.77935906	8.74954708	8.65424502	8.86428536	0.210040346	0.144735576	0	68.9	0	0	3
105	42	0	1.36137877	8.76397022	8.7469749	8.65424502	8.82531234	0.171067328	0.144735576	0	84.6	0	0	3
106	42	0	1.37434428	8.76646957	8.74552636	8.65424502	8.82531234	0.171067328	0.144735576	0	84.6	0	0	3
107	43	0	1.38730979	8.7596525	8.74384277	8.65424502	8.80022455	0.145979531	0.144735576	0	99.1	0	0	3
108	43	0	1.40027531	8.76685956	8.74301858	8.65424502	8.80022455	0.145979531	0.144735576	0	99.1	0	0	3
109	43	0	1.41324082	8.7625664	8.74205298	8.65424502	8.78850662	0.134261606	0.144735576	0	100	0	0	3
110	44	0	1.42620633	8.76622502	8.74176159	8.65424502	8.78850662	0.134261606	0.144735576	0	100	0	0	3
111	44	0	1.43917184	8.75801869	8.74164791	8.65424502	8.78850662	0.134261606	0.144735576	0	100	0	0	3
112	45	0	1.45213735	8.76483961	8.74249763	8.65424502	8.78850662	0.134261606	0.144735576	0	100	0	0	3
113	45	0	1.46510287	8.75775529	8.74358862	8.65424502	8.78850662	0.134261606	0.144735576	0	100	0	0	3
114	45	0	1.47806838	8.77035484	8.74554348	8.65424502	8.78850662	0.121640931	0.144735576	0	100	0	0	3
115	46	0	1.49103389	8.76119499	8.74733858	8.65424502	8.78850662	0.107386742	0.144735576	0	100	0	0	3
