Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
56	23	0	0.726068677	-7.02788241	-7.72228814	-9.0476062	-7.015213	2.0323932	0	0	0	0	0	3
57	23	0	0.739034189	-7.03606231	-7.67197585	-9.0476062	-7.015213	2.0323932	0	0	0	0	0	3
58	23	0	0.751999701	-7.06142653	-7.62104816	-8.91129924	-7.015213	1.89608624	0	0	0	0	0	3
59	24	0	0.764965213	-7.0719412	-7.57388513	-8.8714965	-7.015213	1.85628351	0	0	0	0	0	3
60	24	0	0.777930725	-7.09788819	-7.528408	-8.69138198	-7.015213	1.67616899	0	0	0	0	0	3
61	24	0	0.790896237	-7.09926497	-7.48758449	-8.5753127	-7.015213	1.5600997	0	0	0	0	0	3
62	25	0	0.803861749	-7.1183322	-7.45022601	-8.49926045	-7.015213	1.48404745	0	0	0	0	0	3
63	25	0	0.816827261	-7.10795001	-7.41455138	-8.36845891	-7.015213	1.35324592	0	0	0	0	0	3
64	25	0	0.829792773	-7.13123797	-7.38283692	-8.36845891	-7.015213	1.35324592	0	0	0	0	0	3
65	26	0	0.842758286	-7.11589516	-7.3507199	-8.25507476	-7.015213	1.23986176	0	0	0	0	0	3
66	26	0	0.855723798	-7.13194419	-7.32192168	-8.16349411	-7.015213	1.14828111	0	0	0	0	0	3
67	27	0	0.86868931	-7.09465023	-7.29451542	-8.02897923	-7.015213	1.01376623	0	0	0	0	0	3
68	27	0	0.881654822	-7.10024574	-7.27070174	-7.94054052	-7.015213	0.925327521	0	0	0	0	0	3
69	27	0	0.894620334	-7.0753076	-7.24851628	-7.8514464	-7.015213	0.836233401	0	0	0	0	0	3
70	28	0	0.907585846	-7.07891339	-7.22870775	-7.80015208	-7.015213	0.784939083	0	0	0	0	0	3
71	28	0	0.920551358	-7.05961203	-7.20971954	-7.6895294	-7.015213	0.674316401	0	0	0	0	0	3
72	28	0	0.93351687	-7.05072313	-7.19333989	-7.65131332	-7.015213	0.63610032	0	0	0	0	0	3
73	29	0	0.946482382	-7.02286804	-7.17722591	-7.55468413	-7.015213	0.539471128	0	0	0	0	0	3
74	29	0	0.959447894	-7.00704409	-7.16318386	-7.53744674	-7.00704409	0.530402652	0	0	0	0	0	3
75	29	0	0.972413406	-6.98436323	-7.14900223	-7.4754592	-6.98436323	0.491095976	0	0	0	0	0	3
76	30	0	0.985378918	-6.98127544	-7.13633085	-7.47098214	-6.98127544	0.489706701	0	0	0	0	0	3
77	30	0	0.998344431	-6.95824613	-7.12318377	-7.42534332	-6.95824613	0.467097198	0	0	0	0	0	3
78	31	0	1.01130994	-6.96514048	-7.1113837	-7.39300387	-6.95824613	0.434757748	0.109351819	0	25.1	0	0	3
79	31	0	1.02427545	-6.94764454	-7.09996423	-7.37160722	-6.94764454	0.42396268	0.109669867	0	25.8	0	0	3
80	31	0	1.03724097	-6.95802611	-7.08935959	-7.33585034	-6.94764454	0.388205801	0.109669867	0	28.2	0	0	3
81	32	0	1.05020648	-6.94358012	-7.07930138	-7.31510847	-6.94358012	0.37152835	0.109351819	0	29.4	0	0	3
82	32	0	1.06317199	-6.97997937	-7.07070832	-7.26733786	-6.94358012	0.32375774	0.109351819	0	33.7	0	0	3
83	32	0	1.0761375	-6.9881145	-7.06354875	-7.25023215	-6.94358012	0.306652035	0.109351819	0	35.6	0	0	3
84	33	0	1.08910302	-7.02800621	-7.05785065	-7.21376501	-6.94358012	0.270184894	0.109351819	0	40.4	0	0	3
85	33	0	1.10206853	-7.03106096	-7.05316593	-7.18957536	-6.94358012	0.245995241	0.109351819	0	44.4	0	0	3
86	34	0	1.11503404	-7.05787181	-7.04978891	-7.14656587	-6.94358012	0.202985747	0.109351819	0	53.8	0	0	3
87	34	0	1.12799955	-7.0437358	-7.04715225	-7.13194419	-6.94358012	0.188364071	0.109351819	0	58	0	0	3
