Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
50	20	0	0.652018473	26.0290237	26.0175835	26.0000761	26.0294665	0.0201066841	0	0	0	0	0	3
51	20	0	0.665058842	26.0291511	26.0183291	26.0004823	26.0294665	0.0206210135	0	0	0	0	0	3
52	20	0	0.678099212	26.0292621	26.019067	26.0008874	26.0294665	0.0211318636	0	0	0	0	0	3
53	21	0	0.691139581	26.0293527	26.0197969	26.0012331	26.0294665	0.0216418812	0	0	0	0	0	3
54	21	0	0.70417995	26.0294288	26.0205199	26.0018727	26.0294665	0.0221324959	0	0	0	0	0	3
55	21	0	0.71722032	26.0294799	26.0212277	26.0024697	26.0294799	0.0226002366	0	0	0	0	0	3
56	22	0	0.730260689	26.0296198	26.0219239	26.0030587	26.0296198	0.0230502137	0	0	0	0	0	3
57	22	0	0.743301059	26.0297287	26.0226077	26.0036341	26.0297287	0.0234835116	0	0	0	0	0	3
58	22	0	0.756341428	26.0298257	26.0232793	26.0042108	26.0298257	0.0239007628	0	0	0	0	0	3
59	23	0	0.769381798	26.0299	26.023938	26.0050425	26.0299	0.0242897463	0	0	0	0	0	3
60	23	0	0.782422167	26.0299659	26.0245771	26.0059009	26.0299659	0.0240650478	0	0	0	0	0	3
61	23	0	0.795462537	26.0299058	26.0251926	26.0067908	26.0299659	0.0231751643	0	0	0	0	0	3
62	24	0	0.808502906	26.02984	26.0257836	26.0077262	26.0299659	0.02223976	0	0	0	0	0	3
63	24	0	0.821543276	26.0297688	26.0263488	26.0087066	26.0299659	0.0212593649	0	0	0	0	0	3
64	24	0	0.834583645	26.0297134	26.0268874	26.0105842	26.0299659	0.0193816846	0	0	0	0	0	3
65	25	0	0.847624014	26.0296628	26.0273766	26.012509	26.0299659	0.0174569448	0	0	0	0	0	3
66	25	0	0.860664384	26.0297141	26.0278178	26.0144788	26.0299659	0.0154870903	0	0	0	0	0	3
67	25	0	0.873704753	26.0297638	26.0282097	26.0164735	26.0299659	0.0134924382	0	0	0	0	0	3
68	26	0	0.886745123	26.0298174	26.0285518	26.0184552	26.0299659	0.0115107187	0	0	0	0	0	3
69	26	0	0.899785492	26.0298667	26.0288444	26.0212501	26.0299659	0.00871583726	0	0	0	0	0	3
70	26	0	0.912825862	26.0299201	26.0290668	26.0236195	26.0299659	0.0063464505	0	0	0	0	0	3
71	27	0	0.925866231	26.029837	26.0292262	26.0254857	26.0299659	0.00448019622	0	0	0	0	0	3
72	27	0	0.938906601	26.0297802	26.0293363	26.0268552	26.0299659	0.00311073337	0	0	0	0	0	3
73	27	0	0.95194697	26.029728	26.02941	26.0277772	26.0299659	0.00218872316	0	0	0	0	0	3
74	28	0	0.96498734	26.0296896	26.029459	26.0285188	26.0299659	0.00144715887	0	0	0	0	0	3
75	28	0	0.978027709	26.0296549	26.0294881	26.0288256	26.0299659	0.00114029074	0	0	0	0	0	3
76	28	0	0.991068078	26.0297544	26.0295119	26.0288684	26.0299659	0.00109754776	0	0	0	0	0	3
77	29	0	1.00410845	26.029818	26.0295353	26.0288684	26.0299659	0.00109754776	0.00101962045	0	92.8	0	0	3
78	29	0	1.01714882	26.0297839	26.0295582	26.0288684	26.0299659	0.00109754776	0.00101962045	0	92.8	0	0	3
79	29	0	1.03018919	26.0297618	26.0295811	26.0289896	26.0299659	0.000976363637	0.00101962045	0	100	0	0	3
