Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
53	21	0	0.691139581	300.199053	300.199302	300.199049	300.199819	0.000609152853	0	0	0	0	0	3
54	21	0	0.70417995	300.199052	300.199282	300.199049	300.1998	0.000621841925	0	0	0	0	0	3
55	21	0	0.71722032	300.19905	300.199263	300.199049	300.199781	0.000633804557	0	0	0	0	0	3
56	22	0	0.730260689	300.199047	300.199244	300.199047	300.199763	0.000645182095	0	0	0	0	0	3
57	22	0	0.743301059	300.199045	300.199226	300.199045	300.199745	0.000656020279	0	0	0	0	0	3
58	22	0	0.756341428	300.199043	300.199208	300.199043	300.199728	0.000666335095	0	0	0	0	0	3
59	23	0	0.769381798	300.199041	300.19919	300.199041	300.199702	0.000661422089	0	0	0	0	0	3
60	23	0	0.782422167	300.199039	300.199173	300.199039	300.199675	0.000636189468	0	0	0	0	0	3
61	23	0	0.795462537	300.199041	300.199157	300.199039	300.199648	0.000608719391	0	0	0	0	0	3
62	24	0	0.808502906	300.199042	300.199142	300.199039	300.199619	0.00058013365	0	0	0	0	0	3
63	24	0	0.821543276	300.199044	300.199127	300.199039	300.19959	0.000550622104	0	0	0	0	0	3
64	24	0	0.834583645	300.199045	300.199113	300.199039	300.199537	0.000497865632	0	0	0	0	0	3
65	25	0	0.847624014	300.199046	300.1991	300.199039	300.199484	0.000444526826	0	0	0	0	0	3
66	25	0	0.860664384	300.199045	300.199089	300.199039	300.19943	0.000390609987	0	0	0	0	0	3
67	25	0	0.873704753	300.199044	300.199079	300.199039	300.199376	0.000336580188	0	0	0	0	0	3
68	26	0	0.886745123	300.199043	300.199071	300.199039	300.199323	0.000283366655	0	0	0	0	0	3
69	26	0	0.899785492	300.199042	300.199063	300.199039	300.199249	0.000209336018	0	0	0	0	0	3
70	26	0	0.912825862	300.19904	300.199058	300.199039	300.199186	0.000147165018	0	0	0	0	0	3
71	27	0	0.925866231	300.199042	300.199054	300.199039	300.199138	9.87715487e-05	0	0	0	0	0	3
72	27	0	0.938906601	300.199044	300.199052	300.199039	300.199103	6.38373517e-05	0	0	0	0	0	3
73	27	0	0.95194697	300.199045	300.19905	300.199039	300.19908	4.09356815e-05	0	0	0	0	0	3
74	28	0	0.96498734	300.199046	300.19905	300.199039	300.199063	2.33685585e-05	0	0	0	0	0	3
75	28	0	0.978027709	300.199047	300.199049	300.199039	300.199061	2.1695497e-05	0	0	0	0	0	3
76	28	0	0.991068078	300.199044	300.199049	300.199039	300.199061	2.1695497e-05	0	0	0	0	0	3
77	29	0	1.00410845	300.199043	300.199048	300.199039	300.199061	2.1695497e-05	2.79724748e-05	0	0	0	0	3
78	29	0	1.01714882	300.199044	300.199048	300.199039	300.199061	2.1695497e-05	2.79724748e-05	0	0	0	0	3
79	29	0	1.03018919	300.199044	300.199048	300.199039	300.199061	2.1695497e-05	2.79724748e-05	0	0	0	0	3
