Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
57	22	0	0.743301059	2.01305139	2.14316736	2.00424933	2.50484768	0.500598346	0	0	0	0	0	3
58	22	0	0.756341428	2.01126823	2.13051148	2.00424933	2.4722172	0.467967869	0	0	0	0	0	3
59	23	0	0.769381798	2.01555095	2.11880209	2.00424933	2.40689843	0.402649094	0	0	0	0	0	3
60	23	0	0.782422167	2.0145311	2.10874139	2.00424933	2.39086726	0.386617931	0	0	0	0	0	3
61	23	0	0.795462537	2.02503301	2.09936102	2.00424933	2.37785902	0.373609687	0	0	0	0	0	3
62	24	0	0.808502906	2.02640251	2.09034932	2.00424933	2.35922478	0.354975443	0	0	0	0	0	3
63	24	0	0.821543276	2.03175875	2.08195275	2.00424933	2.35251113	0.348261793	0	0	0	0	0	3
64	24	0	0.834583645	2.02918189	2.07366226	2.00424933	2.23051943	0.226270092	0	0	0	0	0	3
65	25	0	0.847624014	2.02884138	2.0692063	2.00424933	2.23051943	0.226270092	0	0	0	0	0	3
66	25	0	0.860664384	2.01928991	2.06405563	2.00424933	2.23051943	0.226270092	0	0	0	0	0	3
67	25	0	0.873704753	2.0192927	2.05891025	2.00424933	2.23051943	0.226270092	0	0	0	0	0	3
68	26	0	0.886745123	2.01592378	2.0534078	2.00424933	2.2277489	0.223499566	0	0	0	0	0	3
69	26	0	0.899785492	2.01676927	2.04799807	2.00424933	2.15288747	0.148638135	0	0	0	0	0	3
70	26	0	0.912825862	2.01352373	2.04442464	2.00424933	2.15056404	0.146314711	0	0	0	0	0	3
71	27	0	0.925866231	2.01680149	2.04103954	2.00424933	2.15056404	0.146314711	0	0	0	0	0	3
72	27	0	0.938906601	2.00952722	2.03742321	2.00424933	2.14991975	0.145670421	0	0	0	0	0	3
73	27	0	0.95194697	2.00715901	2.03381963	2.00424933	2.14991975	0.145670421	0	0	0	0	0	3
74	28	0	0.96498734	2.00180546	2.03002182	2.00180546	2.09972317	0.0979177182	0	0	0	0	0	3
75	28	0	0.978027709	2.00124189	2.02755867	2.00124189	2.09972317	0.0984812838	0	0	0	0	0	3
76	28	0	0.991068078	1.99372394	2.02484074	1.99372394	2.09821259	0.104488652	0	0	0	0	0	3
77	29	0	1.00410845	1.99913136	2.02231962	1.99372394	2.09821259	0.104488652	0.11335438	0	100	0	0	3
78	29	0	1.01714882	1.99341864	2.01963259	1.99341864	2.08975595	0.0963373028	0.113363539	0	100	0	0	3
79	29	0	1.03018919	2.00058157	2.01734607	1.99341864	2.05569812	0.0622794732	0.113363539	0	100	0	0	3
